datetime,W
2024-10-08T15:44:00Z,546
2024-10-08T15:50:00Z,505
2024-10-08T15:56:00Z,416
2024-10-08T16:00:00Z,407
2024-10-08T16:04:00Z,430
2024-10-08T16:10:00Z,304
2024-10-08T16:14:00Z,265
2024-10-08T16:20:00Z,269
2024-10-08T16:24:00Z,200
2024-10-08T16:30:00Z,152
2024-10-08T16:34:00Z,92
2024-10-08T16:40:00Z,67
2024-10-08T16:44:00Z,74
2024-10-08T16:50:00Z,57
2024-10-08T16:54:00Z,40
2024-10-08T17:00:00Z,31
2024-10-08T17:04:00Z,22
2024-10-08T17:10:00Z,15
2024-10-08T17:14:00Z,8
2024-10-08T17:20:00Z,0
2024-10-09T04:58:00Z,0
2024-10-09T05:12:00Z,8
2024-10-09T05:16:00Z,14
2024-10-09T05:22:00Z,20
2024-10-09T05:26:00Z,23
2024-10-09T05:32:00Z,30
2024-10-09T05:36:00Z,45
2024-10-09T05:42:00Z,61
2024-10-09T05:46:00Z,73
2024-10-09T05:52:00Z,84
2024-10-09T05:56:00Z,102
2024-10-09T06:02:00Z,111
2024-10-09T06:06:00Z,103
2024-10-09T06:12:00Z,110
2024-10-09T06:16:00Z,151
2024-10-09T06:22:00Z,182
2024-10-09T06:26:00Z,176
2024-10-09T06:32:00Z,161
2024-10-09T06:36:00Z,177
2024-10-09T06:42:00Z,209
2024-10-09T06:46:00Z,238
2024-10-09T06:52:00Z,248
2024-10-09T06:56:00Z,288
2024-10-09T07:00:00Z,328
2024-10-09T07:06:00Z,301
2024-10-09T07:10:00Z,349
2024-10-09T07:16:00Z,344
2024-10-09T07:20:00Z,227
2024-10-09T07:26:00Z,186
2024-10-09T07:30:00Z,234
2024-10-09T07:36:00Z,228
2024-10-09T07:40:00Z,217
2024-10-09T07:46:00Z,281
2024-10-09T07:50:00Z,307
2024-10-09T07:56:00Z,318
2024-10-09T08:00:00Z,325
2024-10-09T08:06:00Z,371
2024-10-09T08:10:00Z,507
2024-10-09T08:16:00Z,677
2024-10-09T08:20:00Z,654
2024-10-09T08:26:00Z,591
2024-10-09T08:30:00Z,705
2024-10-09T08:36:00Z,838
2024-10-09T08:40:00Z,1137
2024-10-09T08:46:00Z,1405
2024-10-09T08:50:00Z,1351
2024-10-09T08:56:00Z,951
2024-10-09T09:00:00Z,575
2024-10-09T09:06:00Z,954
2024-10-09T09:12:00Z,1335
2024-10-09T09:16:00Z,1362
2024-10-09T09:20:00Z,1459
2024-10-09T09:26:00Z,1493
2024-10-09T09:30:00Z,1514
2024-10-09T09:36:00Z,1524
2024-10-09T09:40:00Z,1560
2024-10-09T09:46:00Z,1604
2024-10-09T09:50:00Z,1598
2024-10-09T09:56:00Z,1500
2024-10-09T10:00:00Z,1081
2024-10-09T10:06:00Z,1230
2024-10-09T10:10:00Z,1714
2024-10-09T10:16:00Z,1710
2024-10-09T10:20:00Z,1696
2024-10-09T10:26:00Z,1682
2024-10-09T10:30:00Z,1681
2024-10-09T10:36:00Z,1687
2024-10-09T10:40:00Z,1696
2024-10-09T10:46:00Z,1698
2024-10-09T10:50:00Z,1696
2024-10-09T10:56:00Z,1699
2024-10-09T11:06:00Z,1700
2024-10-09T11:10:00Z,1703
2024-10-09T11:16:00Z,1577
2024-10-09T11:20:00Z,1550
2024-10-09T11:26:00Z,1669
2024-10-09T11:30:00Z,1692
2024-10-09T11:36:00Z,1666
2024-10-09T11:40:00Z,1668
2024-10-09T11:46:00Z,1484
2024-10-09T11:50:00Z,1435
2024-10-09T11:54:00Z,1622
2024-10-09T12:00:00Z,1385
2024-10-09T12:04:00Z,1393
2024-10-09T12:10:00Z,1329
2024-10-09T12:14:00Z,1095
2024-10-09T12:20:00Z,1226
2024-10-09T12:24:00Z,1451
2024-10-09T12:30:00Z,1618
2024-10-09T12:34:00Z,1386
2024-10-09T12:40:00Z,1390
2024-10-09T12:44:00Z,1473
2024-10-09T12:50:00Z,1397
2024-10-09T12:54:00Z,1494
2024-10-09T13:00:00Z,1461
2024-10-09T13:04:00Z,1431
2024-10-09T13:10:00Z,1481
2024-10-09T13:14:00Z,1458
2024-10-09T13:20:00Z,1445
2024-10-09T13:24:00Z,1407
2024-10-09T13:30:00Z,1365
2024-10-09T13:34:00Z,1163
2024-10-09T13:40:00Z,1200
2024-10-09T13:44:00Z,1429
2024-10-09T13:50:00Z,1399
2024-10-09T13:54:00Z,1289
2024-10-09T14:00:00Z,1251
2024-10-09T14:04:00Z,1314
2024-10-09T14:10:00Z,1120
2024-10-09T14:14:00Z,861
2024-10-09T14:20:00Z,1081
2024-10-09T14:24:00Z,1028
2024-10-09T14:30:00Z,627
2024-10-09T14:34:00Z,766
2024-10-09T14:40:00Z,732
2024-10-09T14:44:00Z,695
2024-10-09T14:50:00Z,989
2024-10-09T14:54:00Z,778
2024-10-09T15:00:00Z,456
2024-10-09T15:04:00Z,675
2024-10-09T15:10:00Z,719
2024-10-09T15:14:00Z,473
2024-10-09T15:20:00Z,503
2024-10-09T15:24:00Z,490
2024-10-09T15:30:00Z,556
2024-10-09T15:34:00Z,550
2024-10-09T15:40:00Z,339
2024-10-09T15:44:00Z,368
2024-10-09T15:50:00Z,321
2024-10-09T15:54:00Z,244
2024-10-09T16:00:00Z,226
2024-10-09T16:04:00Z,182
2024-10-09T16:10:00Z,167
2024-10-09T16:14:00Z,214
2024-10-09T16:20:00Z,266
2024-10-09T16:24:00Z,244
2024-10-09T16:28:00Z,186
2024-10-09T16:34:00Z,148
2024-10-09T16:38:00Z,150
2024-10-09T16:44:00Z,104
2024-10-09T16:48:00Z,63
2024-10-09T16:54:00Z,51
2024-10-09T17:00:00Z,41
2024-10-09T17:04:00Z,25
2024-10-09T17:08:00Z,16
2024-10-09T17:14:00Z,8
2024-10-10T04:58:00Z,0
2024-10-10T05:08:00Z,2
2024-10-10T05:12:00Z,8
2024-10-10T05:18:00Z,12
2024-10-10T05:22:00Z,15
2024-10-10T05:28:00Z,21
2024-10-10T05:32:00Z,26
2024-10-10T05:38:00Z,31
2024-10-10T05:42:00Z,53
2024-10-10T05:48:00Z,79
2024-10-10T05:52:00Z,87
2024-10-10T05:58:00Z,79
2024-10-10T06:02:00Z,128
2024-10-10T06:08:00Z,158
2024-10-10T06:12:00Z,116
2024-10-10T06:18:00Z,107
2024-10-10T06:22:00Z,119
2024-10-10T06:28:00Z,120
2024-10-10T06:32:00Z,150
2024-10-10T06:38:00Z,202
2024-10-10T06:42:00Z,235
2024-10-10T06:46:00Z,304
2024-10-10T06:52:00Z,310
2024-10-10T06:58:00Z,226
2024-10-10T07:02:00Z,262
2024-10-10T07:08:00Z,340
2024-10-10T07:12:00Z,330
2024-10-10T07:18:00Z,434
2024-10-10T07:22:00Z,512
2024-10-10T07:28:00Z,526
2024-10-10T07:32:00Z,412
2024-10-10T07:36:00Z,320
2024-10-10T07:42:00Z,470
2024-10-10T07:46:00Z,652
2024-10-10T07:52:00Z,672
2024-10-10T07:56:00Z,684
2024-10-10T08:02:00Z,785
2024-10-10T08:06:00Z,852
2024-10-10T08:12:00Z,990
2024-10-10T08:16:00Z,1008
2024-10-10T08:26:00Z,1017
2024-10-10T08:32:00Z,994
2024-10-10T08:36:00Z,926
2024-10-10T08:42:00Z,962
2024-10-10T08:46:00Z,1128
2024-10-10T08:52:00Z,1243
2024-10-10T08:56:00Z,1318
2024-10-10T09:02:00Z,1281
2024-10-10T09:06:00Z,1258
2024-10-10T09:12:00Z,1359
2024-10-10T09:16:00Z,1406
2024-10-10T09:22:00Z,1353
2024-10-10T09:26:00Z,1323
2024-10-10T09:32:00Z,1420
2024-10-10T09:36:00Z,1517
2024-10-10T09:42:00Z,1553
2024-10-10T09:46:00Z,1628
2024-10-10T09:52:00Z,1675
2024-10-10T09:56:00Z,1593
2024-10-10T10:02:00Z,1510
2024-10-10T10:06:00Z,1585
2024-10-10T10:12:00Z,1669
2024-10-10T10:16:00Z,1701
2024-10-10T10:22:00Z,1352
2024-10-10T10:26:00Z,1178
2024-10-10T10:32:00Z,1329
2024-10-10T10:36:00Z,1234
2024-10-10T10:42:00Z,1136
2024-10-10T10:46:00Z,1357
2024-10-10T10:52:00Z,1432
2024-10-10T10:56:00Z,1267
2024-10-10T11:02:00Z,1045
2024-10-10T11:06:00Z,1106
2024-10-10T11:12:00Z,1347
2024-10-10T11:16:00Z,1434
2024-10-10T11:22:00Z,1577
2024-10-10T11:26:00Z,1645
2024-10-10T11:32:00Z,1714
2024-10-10T11:36:00Z,1718
2024-10-10T11:42:00Z,1726
2024-10-10T11:46:00Z,1719
2024-10-10T11:52:00Z,1691
2024-10-10T11:56:00Z,1538
2024-10-10T12:02:00Z,1506
2024-10-10T12:06:00Z,1637
2024-10-10T12:12:00Z,1592
2024-10-10T12:16:00Z,1610
2024-10-10T12:22:00Z,1542
2024-10-10T12:26:00Z,1513
2024-10-10T12:30:00Z,1665
2024-10-10T12:36:00Z,1676
2024-10-10T12:40:00Z,1662
2024-10-10T12:46:00Z,1503
2024-10-10T12:50:00Z,1343
2024-10-10T12:56:00Z,1366
2024-10-10T13:00:00Z,1376
2024-10-10T13:06:00Z,1219
2024-10-10T13:10:00Z,1075
2024-10-10T13:16:00Z,925
2024-10-10T13:20:00Z,907
2024-10-10T13:26:00Z,871
2024-10-10T13:30:00Z,1009
2024-10-10T13:36:00Z,1278
2024-10-10T13:40:00Z,1231
2024-10-10T13:46:00Z,1082
2024-10-10T13:50:00Z,900
2024-10-10T13:52:00Z,900
2024-10-10T13:56:00Z,753
2024-10-10T13:58:00Z,753
2024-10-10T14:00:00Z,977
2024-10-10T14:06:00Z,917
2024-10-10T14:10:00Z,706
2024-10-10T14:16:00Z,870
2024-10-10T14:20:00Z,862
2024-10-10T14:24:00Z,862
2024-10-10T14:26:00Z,891
2024-10-10T14:30:00Z,861
2024-10-10T14:36:00Z,729
2024-10-10T14:40:00Z,718
2024-10-10T14:46:00Z,940
2024-10-10T14:50:00Z,970
2024-10-10T14:56:00Z,718
2024-10-10T15:00:00Z,760
2024-10-10T15:06:00Z,852
2024-10-10T15:10:00Z,691
2024-10-10T15:16:00Z,665
2024-10-10T15:20:00Z,704
2024-10-10T15:26:00Z,438
2024-10-10T15:30:00Z,219
2024-10-10T15:36:00Z,298
2024-10-10T15:40:00Z,369
2024-10-10T15:46:00Z,401
2024-10-10T15:50:00Z,362
2024-10-10T15:56:00Z,243
2024-10-10T16:00:00Z,207
2024-10-10T16:06:00Z,263
2024-10-10T16:10:00Z,236
2024-10-10T16:16:00Z,164
2024-10-10T16:20:00Z,179
2024-10-10T16:26:00Z,183
2024-10-10T16:30:00Z,127
2024-10-10T16:36:00Z,99
2024-10-10T16:40:00Z,91
2024-10-10T16:46:00Z,69
2024-10-10T16:50:00Z,49
2024-10-10T16:56:00Z,41
2024-10-10T17:00:00Z,31
2024-10-10T17:04:00Z,21
2024-10-10T17:10:00Z,12
2024-10-10T17:14:00Z,7
2024-10-11T04:56:00Z,0
2024-10-11T05:10:00Z,4
2024-10-11T05:16:00Z,8
2024-10-11T05:22:00Z,15
2024-10-11T05:26:00Z,21
2024-10-11T05:32:00Z,26
2024-10-11T05:36:00Z,34
2024-10-11T05:42:00Z,50
2024-10-11T05:46:00Z,56
2024-10-11T05:52:00Z,55
2024-10-11T05:56:00Z,90
2024-10-11T06:00:00Z,110
2024-10-11T06:06:00Z,93
2024-10-11T06:10:00Z,108
2024-10-11T06:16:00Z,129
2024-10-11T06:20:00Z,120
2024-10-11T06:26:00Z,128
2024-10-11T06:30:00Z,140
2024-10-11T06:36:00Z,126
2024-10-11T06:40:00Z,132
2024-10-11T06:46:00Z,162
2024-10-11T06:50:00Z,206
2024-10-11T06:56:00Z,241
2024-10-11T07:00:00Z,255
2024-10-11T07:06:00Z,264
2024-10-11T07:10:00Z,280
2024-10-11T07:16:00Z,327
2024-10-11T07:20:00Z,412
2024-10-11T07:26:00Z,458
2024-10-11T07:30:00Z,489
2024-10-11T07:36:00Z,542
2024-10-11T07:40:00Z,557
2024-10-11T07:46:00Z,494
2024-10-11T07:50:00Z,580
2024-10-11T07:56:00Z,728
2024-10-11T07:58:00Z,728
2024-10-11T08:00:00Z,782
2024-10-11T08:06:00Z,777
2024-10-11T08:10:00Z,791
2024-10-11T08:16:00Z,782
2024-10-11T08:20:00Z,621
2024-10-11T08:26:00Z,513
2024-10-11T08:30:00Z,735
2024-10-11T08:36:00Z,833
2024-10-11T08:40:00Z,593
2024-10-11T08:46:00Z,618
2024-10-11T08:50:00Z,786
2024-10-11T08:56:00Z,863
2024-10-11T09:00:00Z,776
2024-10-11T09:06:00Z,687
2024-10-11T09:10:00Z,711
2024-10-11T09:16:00Z,948
2024-10-11T09:20:00Z,1217
2024-10-11T09:26:00Z,1070
2024-10-11T09:30:00Z,898
2024-10-11T09:36:00Z,1009
2024-10-11T09:40:00Z,1113
2024-10-11T09:46:00Z,1132
2024-10-11T09:50:00Z,1185
2024-10-11T09:56:00Z,1067
2024-10-11T10:00:00Z,1003
2024-10-11T10:06:00Z,1355
2024-10-11T10:10:00Z,1457
2024-10-11T10:16:00Z,1325
2024-10-11T10:20:00Z,1527
2024-10-11T10:26:00Z,1596
2024-10-11T10:30:00Z,1500
2024-10-11T10:36:00Z,1450
2024-10-11T10:40:00Z,1417
2024-10-11T10:46:00Z,1457
2024-10-11T10:50:00Z,1563
2024-10-11T10:54:00Z,1660
2024-10-11T10:58:00Z,1660
2024-10-11T11:00:00Z,1602
2024-10-11T11:04:00Z,1581
2024-10-11T11:10:00Z,1645
2024-10-11T11:14:00Z,1343
2024-10-11T11:20:00Z,1207
2024-10-11T11:24:00Z,1590
2024-10-11T11:30:00Z,1586
2024-10-11T11:34:00Z,1357
2024-10-11T11:44:00Z,1155.5
2024-10-11T11:50:00Z,1477
2024-10-11T11:54:00Z,1694
2024-10-11T12:00:00Z,1575
2024-10-11T12:04:00Z,1423
2024-10-11T12:10:00Z,1425
2024-10-11T12:14:00Z,1543
2024-10-11T12:20:00Z,1481
2024-10-11T12:24:00Z,1151
2024-10-11T12:30:00Z,1358
2024-10-11T12:34:00Z,1686
2024-10-11T12:40:00Z,1677
2024-10-11T12:44:00Z,1681
2024-10-11T12:50:00Z,1284
2024-10-11T12:54:00Z,1270
2024-10-11T13:00:00Z,1551
2024-10-11T13:04:00Z,1331
2024-10-11T13:10:00Z,1310
2024-10-11T13:14:00Z,1257
2024-10-11T13:20:00Z,1172
2024-10-11T13:24:00Z,1253
2024-10-11T13:30:00Z,1230
2024-10-11T13:34:00Z,1138
2024-10-11T13:40:00Z,1119
2024-10-11T13:44:00Z,1306
2024-10-11T13:50:00Z,1152
2024-10-11T13:54:00Z,962
2024-10-11T14:00:00Z,1026
2024-10-11T14:04:00Z,996
2024-10-11T14:10:00Z,817
2024-10-11T14:14:00Z,619
2024-10-11T14:20:00Z,905
2024-10-11T14:24:00Z,977
2024-10-11T14:30:00Z,855
2024-10-11T14:34:00Z,964
2024-10-11T14:38:00Z,998
2024-10-11T14:44:00Z,977.5
2024-10-11T14:48:00Z,915
2024-10-11T14:54:00Z,676
2024-10-11T14:58:00Z,402
2024-10-11T15:04:00Z,512
2024-10-11T15:08:00Z,607
2024-10-11T15:14:00Z,633
2024-10-11T15:18:00Z,525
2024-10-11T15:24:00Z,509
2024-10-11T15:28:00Z,566
2024-10-11T15:34:00Z,477
2024-10-11T15:38:00Z,493
2024-10-11T15:44:00Z,577
2024-10-11T15:48:00Z,453
2024-10-11T15:54:00Z,429
2024-10-11T15:58:00Z,480
2024-10-11T16:04:00Z,313
2024-10-11T16:08:00Z,260
2024-10-11T16:14:00Z,305
2024-10-11T16:18:00Z,309
2024-10-11T16:24:00Z,249
2024-10-11T16:28:00Z,217
2024-10-11T16:34:00Z,172
2024-10-11T16:38:00Z,116
2024-10-11T16:44:00Z,91
2024-10-11T16:48:00Z,71
2024-10-11T16:54:00Z,48
2024-10-11T16:58:00Z,37
2024-10-11T17:04:00Z,27
2024-10-11T17:08:00Z,18
2024-10-11T17:14:00Z,9
2024-10-11T17:18:00Z,0
2024-10-12T05:02:00Z,0
2024-10-12T05:16:00Z,4
2024-10-12T05:20:00Z,8
2024-10-12T05:30:00Z,16
2024-10-12T05:36:00Z,28
2024-10-12T05:40:00Z,39
2024-10-12T05:46:00Z,48
2024-10-12T05:50:00Z,50
2024-10-12T05:56:00Z,57
2024-10-12T06:00:00Z,69
2024-10-12T06:06:00Z,91
2024-10-12T06:10:00Z,117
2024-10-12T06:16:00Z,113
2024-10-12T06:20:00Z,117
2024-10-12T06:26:00Z,159
2024-10-12T06:30:00Z,215
2024-10-12T06:36:00Z,265
2024-10-12T06:40:00Z,313
2024-10-12T06:46:00Z,328
2024-10-12T06:50:00Z,280
2024-10-12T06:56:00Z,270
2024-10-12T07:00:00Z,290
2024-10-12T07:06:00Z,302
2024-10-12T07:10:00Z,331
2024-10-12T07:16:00Z,353
2024-10-12T07:20:00Z,473
2024-10-12T07:26:00Z,555
2024-10-12T07:30:00Z,566
2024-10-12T07:36:00Z,577
2024-10-12T07:40:00Z,539
2024-10-12T07:46:00Z,594
2024-10-12T07:50:00Z,676
2024-10-12T07:56:00Z,729
2024-10-12T08:00:00Z,799
2024-10-12T08:02:00Z,799
2024-10-12T08:06:00Z,856
2024-10-12T08:10:00Z,903
2024-10-12T08:16:00Z,939
2024-10-12T08:20:00Z,959
2024-10-12T08:26:00Z,936
2024-10-12T08:30:00Z,942
2024-10-12T08:34:00Z,979
2024-10-12T08:40:00Z,985
2024-10-12T08:46:00Z,1036
2024-10-12T08:50:00Z,1145
2024-10-12T08:56:00Z,1140
2024-10-12T09:00:00Z,1063
2024-10-12T09:06:00Z,1163
2024-10-12T09:10:00Z,1177
2024-10-12T09:20:00Z,1389
2024-10-12T09:26:00Z,1493
2024-10-12T09:30:00Z,1474
2024-10-12T09:34:00Z,1368
2024-10-12T09:40:00Z,1402
2024-10-12T09:44:00Z,1436
2024-10-12T09:50:00Z,1420
2024-10-12T09:54:00Z,1354
2024-10-12T10:00:00Z,1242
2024-10-12T10:04:00Z,1307
2024-10-12T10:10:00Z,1279
2024-10-12T10:14:00Z,1277
2024-10-12T10:20:00Z,1287
2024-10-12T10:24:00Z,1176
2024-10-12T10:30:00Z,1135
2024-10-12T10:34:00Z,1253
2024-10-12T10:40:00Z,1346
2024-10-12T10:44:00Z,1369
2024-10-12T10:50:00Z,1375
2024-10-12T10:54:00Z,1317
2024-10-12T11:00:00Z,1319
2024-10-12T11:04:00Z,1453
2024-10-12T11:10:00Z,1606
2024-10-12T11:14:00Z,1604
2024-10-12T11:20:00Z,1571
2024-10-12T11:24:00Z,1665
2024-10-12T11:30:00Z,1615
2024-10-12T11:34:00Z,1491
2024-10-12T11:40:00Z,1405
2024-10-12T11:44:00Z,1401
2024-10-12T11:50:00Z,1334
2024-10-12T11:54:00Z,1146
2024-10-12T12:00:00Z,1124
2024-10-12T12:04:00Z,1107
2024-10-12T12:10:00Z,1040
2024-10-12T12:14:00Z,1093
2024-10-12T12:20:00Z,1081
2024-10-12T12:24:00Z,1141
2024-10-12T12:30:00Z,1279
2024-10-12T12:34:00Z,1261
2024-10-12T12:40:00Z,1259
2024-10-12T12:44:00Z,1106
2024-10-12T12:50:00Z,995
2024-10-12T12:54:00Z,1045
2024-10-12T13:00:00Z,990
2024-10-12T13:04:00Z,982
2024-10-12T13:10:00Z,988
2024-10-12T13:14:00Z,899
2024-10-12T13:20:00Z,929
2024-10-12T13:24:00Z,1166
2024-10-12T13:30:00Z,1368
2024-10-12T13:34:00Z,1364
2024-10-12T13:40:00Z,1353
2024-10-12T13:44:00Z,1282
2024-10-12T13:50:00Z,1020
2024-10-12T13:54:00Z,850
2024-10-12T14:00:00Z,849
2024-10-12T14:04:00Z,1031
2024-10-12T14:08:00Z,1001
2024-10-12T14:14:00Z,775
2024-10-12T14:18:00Z,641
2024-10-12T14:24:00Z,649
2024-10-12T14:28:00Z,831
2024-10-12T14:34:00Z,795
2024-10-12T14:38:00Z,568
2024-10-12T14:44:00Z,427
2024-10-12T14:50:00Z,369
2024-10-12T14:54:00Z,435
2024-10-12T14:58:00Z,611
2024-10-12T15:04:00Z,514
2024-10-12T15:08:00Z,280
2024-10-12T15:14:00Z,255
2024-10-12T15:18:00Z,296
2024-10-12T15:24:00Z,275
2024-10-12T15:28:00Z,212
2024-10-12T15:34:00Z,161
2024-10-12T15:38:00Z,128
2024-10-12T15:44:00Z,115
2024-10-12T15:48:00Z,131
2024-10-12T15:54:00Z,149
2024-10-12T16:04:00Z,139
2024-10-12T16:08:00Z,82
2024-10-12T16:14:00Z,29
2024-10-12T16:20:00Z,24
2024-10-12T16:24:00Z,27
2024-10-12T16:28:00Z,29
2024-10-12T16:34:00Z,31
2024-10-12T16:38:00Z,35
2024-10-12T16:44:00Z,31
2024-10-12T16:48:00Z,17
2024-10-12T16:54:00Z,12
2024-10-12T16:58:00Z,11
2024-10-12T17:04:00Z,9
2024-10-12T17:08:00Z,5
2024-10-13T04:58:00Z,0
2024-10-13T05:12:00Z,4
2024-10-13T05:16:00Z,8
2024-10-13T05:22:00Z,16
2024-10-13T05:26:00Z,23
2024-10-13T05:38:00Z,25
2024-10-13T05:42:00Z,27
2024-10-13T05:46:00Z,31
2024-10-13T05:52:00Z,51
2024-10-13T05:56:00Z,81
2024-10-13T06:02:00Z,111
2024-10-13T06:06:00Z,130
2024-10-13T06:12:00Z,139
2024-10-13T06:16:00Z,162
2024-10-13T06:22:00Z,188
2024-10-13T06:26:00Z,178
2024-10-13T06:32:00Z,162
2024-10-13T06:36:00Z,184
2024-10-13T06:42:00Z,231
2024-10-13T06:46:00Z,251
2024-10-13T06:52:00Z,236
2024-10-13T06:56:00Z,212
2024-10-13T07:02:00Z,175
2024-10-13T07:06:00Z,149
2024-10-13T07:16:00Z,166
2024-10-13T07:22:00Z,229
2024-10-13T07:26:00Z,307
2024-10-13T07:32:00Z,313
2024-10-13T07:36:00Z,249
2024-10-13T07:42:00Z,348
2024-10-13T07:46:00Z,667
2024-10-13T07:52:00Z,747
2024-10-13T07:56:00Z,603
2024-10-13T07:58:00Z,603
2024-10-13T08:02:00Z,643
2024-10-13T08:06:00Z,768
2024-10-13T08:12:00Z,871
2024-10-13T08:16:00Z,1003
2024-10-13T08:22:00Z,1023
2024-10-13T08:26:00Z,970
2024-10-13T08:30:00Z,965
2024-10-13T08:36:00Z,970
2024-10-13T08:42:00Z,1004
2024-10-13T08:46:00Z,1034
2024-10-13T08:50:00Z,1114
2024-10-13T08:56:00Z,1257
2024-10-13T09:00:00Z,1351
2024-10-13T09:06:00Z,1391
2024-10-13T09:10:00Z,1297
2024-10-13T09:16:00Z,1236
2024-10-13T09:20:00Z,1329
2024-10-13T09:26:00Z,1291
2024-10-13T09:30:00Z,1118
2024-10-13T09:36:00Z,997
2024-10-13T09:40:00Z,1251
2024-10-13T09:46:00Z,1286
2024-10-13T09:50:00Z,875
2024-10-13T09:56:00Z,975
2024-10-13T10:00:00Z,1172
2024-10-13T10:06:00Z,1098
2024-10-13T10:10:00Z,1038
2024-10-13T10:16:00Z,1231
2024-10-13T10:20:00Z,1577
2024-10-13T10:26:00Z,1300
2024-10-13T10:32:00Z,1103
2024-10-13T10:36:00Z,1044
2024-10-13T10:40:00Z,1041
2024-10-13T10:46:00Z,1531
2024-10-13T10:50:00Z,1620
2024-10-13T10:56:00Z,1215
2024-10-13T10:58:00Z,1215
2024-10-13T11:00:00Z,947
2024-10-13T11:06:00Z,1068
2024-10-13T11:10:00Z,1143
2024-10-13T11:16:00Z,1122
2024-10-13T11:20:00Z,1335
2024-10-13T11:26:00Z,1645
2024-10-13T11:30:00Z,1772
2024-10-13T11:36:00Z,1543
2024-10-13T11:40:00Z,1225
2024-10-13T11:46:00Z,1177
2024-10-13T11:50:00Z,1131
2024-10-13T11:56:00Z,1271
2024-10-13T12:00:00Z,1623
2024-10-13T12:06:00Z,1366
2024-10-13T12:10:00Z,1175
2024-10-13T12:16:00Z,1271
2024-10-13T12:20:00Z,1451
2024-10-13T12:26:00Z,1750
2024-10-13T12:30:00Z,1711
2024-10-13T12:36:00Z,1483
2024-10-13T12:40:00Z,1268
2024-10-13T12:46:00Z,1181
2024-10-13T12:50:00Z,1449
2024-10-13T12:56:00Z,1571
2024-10-13T13:00:00Z,1490
2024-10-13T13:06:00Z,1439
2024-10-13T13:10:00Z,1330
2024-10-13T13:16:00Z,1379
2024-10-13T13:20:00Z,1455
2024-10-13T13:26:00Z,1484
2024-10-13T13:30:00Z,1428
2024-10-13T13:34:00Z,1388
2024-10-13T13:40:00Z,1368
2024-10-13T13:44:00Z,1304
2024-10-13T13:50:00Z,1169
2024-10-13T13:54:00Z,1144
2024-10-13T14:00:00Z,1154
2024-10-13T14:04:00Z,950
2024-10-13T14:10:00Z,890
2024-10-13T14:14:00Z,880
2024-10-13T14:20:00Z,905
2024-10-13T14:24:00Z,1074
2024-10-13T14:30:00Z,1113
2024-10-13T14:34:00Z,1043
2024-10-13T14:40:00Z,841
2024-10-13T14:44:00Z,813
2024-10-13T14:50:00Z,667
2024-10-13T14:54:00Z,517
2024-10-13T15:00:00Z,484
2024-10-13T15:06:00Z,402
2024-10-13T15:10:00Z,483
2024-10-13T15:14:00Z,596
2024-10-13T15:20:00Z,643
2024-10-13T15:24:00Z,646
2024-10-13T15:30:00Z,614
2024-10-13T15:34:00Z,629
2024-10-13T15:40:00Z,607
2024-10-13T15:44:00Z,400
2024-10-13T15:50:00Z,228
2024-10-13T15:54:00Z,191
2024-10-13T16:00:00Z,250
2024-10-13T16:04:00Z,306
2024-10-13T16:10:00Z,301
2024-10-13T16:14:00Z,282
2024-10-13T16:20:00Z,291
2024-10-13T16:24:00Z,252
2024-10-13T16:30:00Z,223
2024-10-13T16:34:00Z,178
2024-10-13T16:40:00Z,120
2024-10-13T16:44:00Z,99
2024-10-13T16:50:00Z,81
2024-10-13T16:54:00Z,64
2024-10-13T17:00:00Z,44
2024-10-13T17:04:00Z,26
2024-10-13T17:10:00Z,15
2024-10-13T17:14:00Z,7
2024-10-14T04:56:00Z,0
2024-10-14T05:10:00Z,4
2024-10-14T05:14:00Z,12
2024-10-14T05:20:00Z,20
2024-10-14T05:24:00Z,29
2024-10-14T05:30:00Z,37
2024-10-14T05:34:00Z,46
2024-10-14T05:40:00Z,58
2024-10-14T05:46:00Z,75
2024-10-14T05:50:00Z,94
2024-10-14T05:56:00Z,98
2024-10-14T06:00:00Z,108
2024-10-14T06:04:00Z,127
2024-10-14T06:10:00Z,132
2024-10-14T06:14:00Z,143
2024-10-14T06:20:00Z,149
2024-10-14T06:24:00Z,157
2024-10-14T06:30:00Z,186
2024-10-14T06:40:00Z,183
2024-10-14T06:44:00Z,207
2024-10-14T06:50:00Z,236
2024-10-14T06:54:00Z,250
2024-10-14T07:00:00Z,267
2024-10-14T07:04:00Z,338
2024-10-14T07:10:00Z,425
2024-10-14T07:14:00Z,395
2024-10-14T07:20:00Z,451
2024-10-14T07:26:00Z,589
2024-10-14T07:30:00Z,610
2024-10-14T07:34:00Z,616
2024-10-14T07:40:00Z,641
2024-10-14T07:44:00Z,686
2024-10-14T07:50:00Z,746
2024-10-14T07:54:00Z,773
2024-10-14T07:56:00Z,773
2024-10-14T08:00:00Z,842
2024-10-14T08:04:00Z,935
2024-10-14T08:10:00Z,967
2024-10-14T08:14:00Z,1008
2024-10-14T08:20:00Z,967
2024-10-14T08:24:00Z,945
2024-10-14T08:30:00Z,897
2024-10-14T08:34:00Z,933
2024-10-14T08:40:00Z,1049
2024-10-14T08:44:00Z,972
2024-10-14T08:50:00Z,1024
2024-10-14T08:54:00Z,1145
2024-10-14T09:00:00Z,1125
2024-10-14T09:04:00Z,1165
